condition,target_id,method,oracle_candidate,oracle_group,oracle_tm_like,selected_top1_candidate,selected_top1_group,selected_best_in_top5_candidate,selected_best_group,best_of_5_tm_like,tm_like_regret,oracle_in_top5,repeat
shuffled_group,R1128,group_oracle_rate,casp15_R1128TS232_1,TS227,0.6167446374930202,casp15_R1128TS229_5,TS054,casp15_R1128TS125_2,TS131,0.1270336088553985,0.4897110286376217,False,81
shuffled_group,R1128,group_calibrated_hybrid,casp15_R1128TS232_1,TS227,0.6167446374930202,casp15_R1128TS163_1,TS185,casp15_R1128TS232_2,TS239,0.48976689771848,0.12697773977454024,False,81
shuffled_group,R1136,hybrid,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS238_3,TS029,casp15_R1136TS238_1,TS125,0.0344501159144327,0.4244650735950296,False,81
shuffled_group,R1136,compact,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS238_3,TS029,casp15_R1136TS470_4,TS392,0.0273228724751216,0.4315923170343407,False,81
shuffled_group,R1136,low_clash,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS029_1,TS128,casp15_R1136TS245_2,TS416,0.026782384047523,0.43213280546193933,False,81
shuffled_group,R1136,contact,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS238_3,TS029,casp15_R1136TS238_1,TS125,0.0344501159144327,0.4244650735950296,False,81
shuffled_group,R1136,group_mean,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS097_1,TS239,casp15_R1136TS347_1,TS239,0.3925571253256255,0.06635806418383683,False,81
shuffled_group,R1136,group_oracle_rate,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS110_3,TS434,casp15_R1136TS128_1,TS131,0.2045746199509737,0.2543405695584886,False,81
shuffled_group,R1136,group_calibrated_hybrid,casp15_R1136TS232_3,TS456,0.4589151895094623,casp15_R1136TS238_3,TS029,casp15_R1136TS238_1,TS125,0.0344501159144327,0.4244650735950296,False,81
shuffled_group,R1138,hybrid,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS238_3,TS029,casp15_R1138TS229_2,TS439,0.0376323810511412,0.1623584312330213,False,81
shuffled_group,R1138,compact,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS238_4,TS128,casp15_R1138TS229_2,TS439,0.0376323810511412,0.1623584312330213,False,81
shuffled_group,R1138,low_clash,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS029_1,TS147,casp15_R1138TS239_4,TS227,0.0322660694211106,0.1677247428630519,False,81
shuffled_group,R1138,contact,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS238_4,TS128,casp15_R1138TS238_1,TS392,0.0537723825417439,0.14621842974241858,False,81
shuffled_group,R1138,group_mean,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS125_5,TS287,casp15_R1138TS081_3,TS287,0.160757570772542,0.0392332415116205,False,81
shuffled_group,R1138,group_oracle_rate,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS029_1,TS147,casp15_R1138TS125_2,TS131,0.0509304427836748,0.14906036950048768,False,81
shuffled_group,R1138,group_calibrated_hybrid,casp15_R1138TS232_4,TS434,0.1999908122841625,casp15_R1138TS238_3,TS029,casp15_R1138TS238_3,TS029,0.0368579506538325,0.16313286163032997,False,81
shuffled_group,R1149,hybrid,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS177_1,TS076,casp15_R1149TS235_4,TS239,0.0382510436755594,0.2085367183214897,False,81
shuffled_group,R1149,compact,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS177_1,TS076,casp15_R1149TS248_1,TS035,0.0706908549370631,0.17609690705998599,False,81
shuffled_group,R1149,low_clash,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS029_1,TS177,casp15_R1149TS239_4,TS238,0.0563144538836455,0.1904733081134036,False,81
shuffled_group,R1149,contact,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS177_1,TS076,casp15_R1149TS235_4,TS239,0.0382510436755594,0.2085367183214897,False,81
shuffled_group,R1149,group_mean,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS076_4,TS239,casp15_R1149TS235_3,TS239,0.0440719941256225,0.2027157678714266,False,81
shuffled_group,R1149,group_oracle_rate,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS227_4,TS227,casp15_R1149TS227_4,TS227,0.0561211429657064,0.1906666190313427,False,81
shuffled_group,R1149,group_calibrated_hybrid,casp15_R1149TS128_1,TS232,0.2467877619970491,casp15_R1149TS177_1,TS076,casp15_R1149TS235_3,TS239,0.0440719941256225,0.2027157678714266,False,81
shuffled_group,R1156,hybrid,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS177_1,TS119,casp15_R1156TS238_4,TS125,0.0333248825864672,0.23050568997503268,False,81
shuffled_group,R1156,compact,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS177_1,TS119,casp15_R1156TS235_5,TS248,0.0404463493129894,0.22338422324851048,False,81
shuffled_group,R1156,low_clash,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS029_1,TS147,casp15_R1156TS239_1,TS081,0.0533013756564594,0.2105291969050405,False,81
shuffled_group,R1156,contact,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS177_1,TS119,casp15_R1156TS238_4,TS125,0.0333248825864672,0.23050568997503268,False,81
shuffled_group,R1156,group_mean,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS076_4,TS239,casp15_R1156TS128_5,TS239,0.2638305725614999,0.0,True,81
shuffled_group,R1156,group_oracle_rate,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS029_1,TS147,casp15_R1156TS416_5,TS434,0.0372180038416183,0.22661256871988159,False,81
shuffled_group,R1156,group_calibrated_hybrid,casp15_R1156TS128_5,TS239,0.2638305725614999,casp15_R1156TS177_1,TS119,casp15_R1156TS238_1,TS131,0.0325186362670672,0.2313119362944327,False,81
shuffled_group,R1107,hybrid,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS285_3,TS470,casp15_R1107TS054_4,TS385,0.1191397753415253,0.1985130833032568,False,82
shuffled_group,R1107,compact,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS285_3,TS470,casp15_R1107TS125_1,TS416,0.120924050831857,0.1967288078129251,False,82
shuffled_group,R1107,low_clash,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS029_1,TS470,casp15_R1107TS287_4,TS285,0.1603577049038492,0.1572951537409329,False,82
shuffled_group,R1107,contact,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS285_3,TS470,casp15_R1107TS054_4,TS385,0.1191397753415253,0.1985130833032568,False,82
shuffled_group,R1107,group_mean,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS416_1,TS285,casp15_R1107TS416_1,TS285,0.1970820104932678,0.12057084815151431,False,82
shuffled_group,R1107,group_oracle_rate,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS238_1,TS416,casp15_R1107TS125_1,TS416,0.120924050831857,0.1967288078129251,False,82
shuffled_group,R1107,group_calibrated_hybrid,casp15_R1107TS232_1,TS125,0.3176528586447821,casp15_R1107TS125_5,TS248,casp15_R1107TS416_1,TS285,0.1970820104932678,0.12057084815151431,False,82
shuffled_group,R1108,hybrid,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS081,0.0832001107027511,0.2430420215906274,False,82
shuffled_group,R1108,compact,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS081,0.0832001107027511,0.2430420215906274,False,82
shuffled_group,R1108,low_clash,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS029_1,TS232,casp15_R1108TS287_4,TS227,0.198204634662693,0.1280374976306855,False,82
shuffled_group,R1108,contact,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS081,0.0832001107027511,0.2430420215906274,False,82
shuffled_group,R1108,group_mean,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS489_4,TS285,casp15_R1108TS489_4,TS285,0.2837530680034877,0.0424890642898908,False,82
shuffled_group,R1108,group_oracle_rate,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS229_5,TS416,casp15_R1108TS125_4,TS248,0.1553995515767444,0.1708425807166341,False,82
shuffled_group,R1108,group_calibrated_hybrid,casp15_R1108TS232_4,TS416,0.3262421322933785,casp15_R1108TS054_1,TS285,casp15_R1108TS489_4,TS285,0.2837530680034877,0.0424890642898908,False,82
shuffled_group,R1116,hybrid,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS177_1,TS416,casp15_R1116TS238_2,TS185,0.0529940161235115,0.02782416981939491,False,82
shuffled_group,R1116,compact,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS177_1,TS416,casp15_R1116TS245_5,TS029,0.0216792294631136,0.05913895647979281,False,82
shuffled_group,R1116,low_clash,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS029_1,TS232,casp15_R1116TS029_1,TS232,0.0387984310738092,0.0420197548690972,False,82
shuffled_group,R1116,contact,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS177_1,TS416,casp15_R1116TS238_2,TS185,0.0529940161235115,0.02782416981939491,False,82
shuffled_group,R1116,group_mean,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS119_1,TS285,casp15_R1116TS081_5,TS285,0.0506318940338217,0.030186291909084707,False,82
shuffled_group,R1116,group_oracle_rate,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS177_1,TS416,casp15_R1116TS285_3,TS416,0.0699439544636994,0.010874231479207006,False,82
shuffled_group,R1116,group_calibrated_hybrid,casp15_R1116TS285_5,TS227,0.0808181859429064,casp15_R1116TS177_1,TS416,casp15_R1116TS163_3,TS163,0.0492623627480973,0.0315558231948091,False,82
shuffled_group,R1117,hybrid,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS238_2,TS119,0.099779745658967,0.26802828852516924,False,82
shuffled_group,R1117,compact,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS235_1,TS245,0.1033781773707882,0.264429856813348,False,82
shuffled_group,R1117,low_clash,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS029_1,TS131,casp15_R1117TS287_2,TS385,0.3261707138156676,0.04163732036846862,False,82
shuffled_group,R1117,contact,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS238_2,TS119,0.099779745658967,0.26802828852516924,False,82
shuffled_group,R1117,group_mean,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS392_1,TS177,casp15_R1117TS163_5,TS239,0.0713139868067678,0.2964940473773684,False,82
shuffled_group,R1117,group_oracle_rate,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS128_5,TS416,casp15_R1117TS128_5,TS416,0.1234289632248588,0.2443790709592774,False,82
shuffled_group,R1117,group_calibrated_hybrid,casp15_R1117TS232_1,TS128,0.3678080341841362,casp15_R1117TS248_5,TS248,casp15_R1117TS238_1,TS076,0.222001754707218,0.1458062794769182,False,82
shuffled_group,R1126,hybrid,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS128,casp15_R1126TS470_5,TS147,0.0342285133130794,0.3351032397779319,False,82
shuffled_group,R1126,compact,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS128,casp15_R1126TS470_5,TS147,0.0342285133130794,0.3351032397779319,False,82
shuffled_group,R1126,low_clash,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS029_1,TS035,casp15_R1126TS287_2,TS227,0.2112664927068006,0.1580652603842107,False,82
shuffled_group,R1126,contact,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS128,casp15_R1126TS238_1,TS076,0.0467002928571716,0.3226314602338397,False,82
shuffled_group,R1126,group_mean,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS147_2,TS444,casp15_R1126TS489_3,TS444,0.0373330799804994,0.3319986731105119,False,82
shuffled_group,R1126,group_oracle_rate,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS439_5,TS416,casp15_R1126TS125_3,TS416,0.0436751260620443,0.32565662702896697,False,82
shuffled_group,R1126,group_calibrated_hybrid,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS128,casp15_R1126TS238_1,TS076,0.0467002928571716,0.3226314602338397,False,82
shuffled_group,R1128,hybrid,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS163_1,TS392,casp15_R1128TS163_1,TS392,0.0557752659366336,0.5609693715563866,False,82
shuffled_group,R1128,compact,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS163_1,TS392,casp15_R1128TS163_1,TS392,0.0557752659366336,0.5609693715563866,False,82
shuffled_group,R1128,low_clash,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS029_1,TS245,casp15_R1128TS229_1,TS035,0.0582931867320877,0.5584514507609325,False,82
shuffled_group,R1128,contact,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS238_2,TS239,casp15_R1128TS163_1,TS392,0.0557752659366336,0.5609693715563866,False,82
shuffled_group,R1128,group_mean,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS248_5,TS285,casp15_R1128TS232_2,TS285,0.48976689771848,0.12697773977454024,False,82
shuffled_group,R1128,group_oracle_rate,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS489_5,TS125,casp15_R1128TS125_2,TS416,0.1270336088553985,0.4897110286376217,False,82
shuffled_group,R1128,group_calibrated_hybrid,casp15_R1128TS232_1,TS416,0.6167446374930202,casp15_R1128TS238_3,TS285,casp15_R1128TS232_2,TS285,0.48976689771848,0.12697773977454024,False,82
shuffled_group,R1136,hybrid,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS347,casp15_R1136TS238_1,TS434,0.0344501159144327,0.4244650735950296,False,82
shuffled_group,R1136,compact,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS347,casp15_R1136TS470_4,TS128,0.0273228724751216,0.4315923170343407,False,82
shuffled_group,R1136,low_clash,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS029_1,TS325,casp15_R1136TS245_2,TS248,0.026782384047523,0.43213280546193933,False,82
shuffled_group,R1136,contact,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS347,casp15_R1136TS238_1,TS434,0.0344501159144327,0.4244650735950296,False,82
shuffled_group,R1136,group_mean,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS128_1,TS248,casp15_R1136TS347_2,TS248,0.3925571253256255,0.06635806418383683,False,82
shuffled_group,R1136,group_oracle_rate,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS081_5,TS416,casp15_R1136TS325_3,TS416,0.3925571253256255,0.06635806418383683,False,82
shuffled_group,R1136,group_calibrated_hybrid,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS347,casp15_R1136TS238_1,TS434,0.0344501159144327,0.4244650735950296,False,82
shuffled_group,R1138,hybrid,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS238_3,TS229,casp15_R1138TS229_2,TS489,0.0376323810511412,0.1623584312330213,False,82
shuffled_group,R1138,compact,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS238_4,TS081,casp15_R1138TS229_2,TS489,0.0376323810511412,0.1623584312330213,False,82
shuffled_group,R1138,low_clash,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS029_1,TS232,casp15_R1138TS239_4,TS119,0.0322660694211106,0.1677247428630519,False,82
shuffled_group,R1138,contact,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS238_4,TS081,casp15_R1138TS238_1,TS054,0.0537723825417439,0.14621842974241858,False,82
shuffled_group,R1138,group_mean,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS185_2,TS076,casp15_R1138TS128_1,TS076,0.1001614176447734,0.09982939463938909,False,82
shuffled_group,R1138,group_oracle_rate,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS147_5,TS416,casp15_R1138TS439_3,TS416,0.0471617938138389,0.1528290184703236,False,82
shuffled_group,R1138,group_calibrated_hybrid,casp15_R1138TS232_4,TS248,0.1999908122841625,casp15_R1138TS238_3,TS229,casp15_R1138TS128_1,TS076,0.1001614176447734,0.09982939463938909,False,82
shuffled_group,R1149,hybrid,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS177_1,TS385,casp15_R1149TS235_4,TS097,0.0382510436755594,0.2085367183214897,False,82
shuffled_group,R1149,compact,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS177_1,TS385,casp15_R1149TS248_1,TS185,0.0706908549370631,0.17609690705998599,False,82
shuffled_group,R1149,low_clash,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS029_1,TS185,casp15_R1149TS239_4,TS097,0.0563144538836455,0.1904733081134036,False,82
shuffled_group,R1149,contact,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS177_1,TS385,casp15_R1149TS235_4,TS097,0.0382510436755594,0.2085367183214897,False,82
shuffled_group,R1149,group_mean,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS119_1,TS076,casp15_R1149TS035_3,TS076,0.2042887260541035,0.0424990359429456,False,82
shuffled_group,R1149,group_oracle_rate,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS470_1,TS416,casp15_R1149TS470_1,TS416,0.0467963828847469,0.1999913791123022,False,82
shuffled_group,R1149,group_calibrated_hybrid,casp15_R1149TS128_1,TS287,0.2467877619970491,casp15_R1149TS177_1,TS385,casp15_R1149TS035_3,TS076,0.2042887260541035,0.0424990359429456,False,82
shuffled_group,R1156,hybrid,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS177_1,TS416,casp15_R1156TS238_4,TS119,0.0333248825864672,0.23050568997503268,False,82
shuffled_group,R1156,compact,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS177_1,TS416,casp15_R1156TS235_5,TS227,0.0404463493129894,0.22338422324851048,False,82
shuffled_group,R1156,low_clash,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS029_1,TS081,casp15_R1156TS239_1,TS245,0.0533013756564594,0.2105291969050405,False,82
shuffled_group,R1156,contact,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS177_1,TS416,casp15_R1156TS238_4,TS119,0.0333248825864672,0.23050568997503268,False,82
shuffled_group,R1156,group_mean,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS185_4,TS076,casp15_R1156TS434_3,TS076,0.0538776498776086,0.2099529226838913,False,82
shuffled_group,R1156,group_oracle_rate,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS119_4,TS416,casp15_R1156TS119_4,TS416,0.0503011326355441,0.2135294399259558,False,82
shuffled_group,R1156,group_calibrated_hybrid,casp15_R1156TS128_5,TS054,0.2638305725614999,casp15_R1156TS177_1,TS416,casp15_R1156TS434_3,TS076,0.0538776498776086,0.2099529226838913,False,82
shuffled_group,R1107,hybrid,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS285_3,TS245,casp15_R1107TS054_4,TS227,0.1191397753415253,0.1985130833032568,False,83
shuffled_group,R1107,compact,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS285_3,TS245,casp15_R1107TS125_1,TS489,0.120924050831857,0.1967288078129251,False,83
shuffled_group,R1107,low_clash,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS029_1,TS076,casp15_R1107TS287_4,TS054,0.1603577049038492,0.1572951537409329,False,83
shuffled_group,R1107,contact,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS285_3,TS245,casp15_R1107TS054_4,TS227,0.1191397753415253,0.1985130833032568,False,83
shuffled_group,R1107,group_mean,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS131_4,TS416,casp15_R1107TS470_1,TS416,0.1671618536439977,0.1504910050007844,False,83
shuffled_group,R1107,group_oracle_rate,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS434_2,TS081,casp15_R1107TS416_4,TS081,0.0765123827680806,0.2411404758767015,False,83
shuffled_group,R1107,group_calibrated_hybrid,casp15_R1107TS232_1,TS385,0.3176528586447821,casp15_R1107TS416_4,TS081,casp15_R1107TS416_4,TS081,0.0765123827680806,0.2411404758767015,False,83
shuffled_group,R1108,hybrid,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS439,0.0832001107027511,0.2430420215906274,False,83
shuffled_group,R1108,compact,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS439,0.0832001107027511,0.2430420215906274,False,83
shuffled_group,R1108,low_clash,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS029_1,TS285,casp15_R1108TS287_4,TS091,0.198204634662693,0.1280374976306855,False,83
shuffled_group,R1108,contact,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS439,0.0832001107027511,0.2430420215906274,False,83
shuffled_group,R1108,group_mean,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS128_3,TS416,casp15_R1108TS128_3,TS416,0.2310399906933972,0.0952021415999813,False,83
shuffled_group,R1108,group_oracle_rate,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS489_4,TS081,casp15_R1108TS489_4,TS081,0.2837530680034877,0.0424890642898908,False,83
shuffled_group,R1108,group_calibrated_hybrid,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS054_4,TS081,casp15_R1108TS232_2,TS248,0.3066965544081896,0.019545577885188903,False,83
shuffled_group,R1116,hybrid,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS177_1,TS091,casp15_R1116TS238_2,TS489,0.0529940161235115,0.02782416981939491,False,83
shuffled_group,R1116,compact,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS177_1,TS091,casp15_R1116TS245_5,TS439,0.0216792294631136,0.05913895647979281,False,83
shuffled_group,R1116,low_clash,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS029_1,TS131,casp15_R1116TS029_1,TS131,0.0387984310738092,0.0420197548690972,False,83
shuffled_group,R1116,contact,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS177_1,TS091,casp15_R1116TS238_2,TS489,0.0529940161235115,0.02782416981939491,False,83
shuffled_group,R1116,group_mean,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS489_5,TS385,casp15_R1116TS489_4,TS385,0.0458248174896523,0.034993368453254105,False,83
shuffled_group,R1116,group_oracle_rate,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS235_3,TS081,casp15_R1116TS081_1,TS081,0.0493015250558583,0.031516660887048104,False,83
shuffled_group,R1116,group_calibrated_hybrid,casp15_R1116TS285_5,TS235,0.0808181859429064,casp15_R1116TS177_1,TS091,casp15_R1116TS081_1,TS081,0.0493015250558583,0.031516660887048104,False,83
shuffled_group,R1117,hybrid,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS235_3,TS444,casp15_R1117TS238_2,TS054,0.099779745658967,0.26802828852516924,False,83
shuffled_group,R1117,compact,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS235_3,TS444,casp15_R1117TS235_1,TS091,0.1033781773707882,0.264429856813348,False,83
shuffled_group,R1117,low_clash,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS029_1,TS035,casp15_R1117TS287_2,TS287,0.3261707138156676,0.04163732036846862,False,83
shuffled_group,R1117,contact,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS235_3,TS444,casp15_R1117TS238_2,TS054,0.099779745658967,0.26802828852516924,False,83
shuffled_group,R1117,group_mean,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS035_1,TS416,casp15_R1117TS110_1,TS416,0.1633492603739509,0.20445877381018532,False,83
shuffled_group,R1117,group_oracle_rate,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS227_3,TS125,casp15_R1117TS128_4,TS185,0.1998117231395282,0.16799631104460802,False,83
shuffled_group,R1117,group_calibrated_hybrid,casp15_R1117TS232_1,TS081,0.3678080341841362,casp15_R1117TS235_3,TS444,casp15_R1117TS232_1,TS081,0.3678080341841362,0.0,True,83
shuffled_group,R1126,hybrid,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS238_3,TS470,casp15_R1126TS470_5,TS081,0.0342285133130794,0.3351032397779319,False,83
shuffled_group,R1126,compact,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS238_3,TS470,casp15_R1126TS470_5,TS081,0.0342285133130794,0.3351032397779319,False,83
shuffled_group,R1126,low_clash,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS029_1,TS235,casp15_R1126TS287_2,TS227,0.2112664927068006,0.1580652603842107,False,83
shuffled_group,R1126,contact,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS238_3,TS470,casp15_R1126TS238_1,TS147,0.0467002928571716,0.3226314602338397,False,83
shuffled_group,R1126,group_mean,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS235_5,TS444,casp15_R1126TS185_2,TS444,0.0386060396551903,0.330725713435821,False,83
shuffled_group,R1126,group_oracle_rate,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS470_5,TS081,casp15_R1126TS081_1,TS081,0.105692062401567,0.26363969068944426,False,83
shuffled_group,R1126,group_calibrated_hybrid,casp15_R1126TS232_4,TS076,0.3693317530910113,casp15_R1126TS238_3,TS470,casp15_R1126TS470_5,TS081,0.0342285133130794,0.3351032397779319,False,83
shuffled_group,R1128,hybrid,casp15_R1128TS232_1,TS125,0.6167446374930202,casp15_R1128TS163_1,TS035,casp15_R1128TS163_1,TS035,0.0557752659366336,0.5609693715563866,False,83
shuffled_group,R1128,compact,casp15_R1128TS232_1,TS125,0.6167446374930202,casp15_R1128TS163_1,TS035,casp15_R1128TS163_1,TS035,0.0557752659366336,0.5609693715563866,False,83
shuffled_group,R1128,low_clash,casp15_R1128TS232_1,TS125,0.6167446374930202,casp15_R1128TS029_1,TS029,casp15_R1128TS229_1,TS035,0.0582931867320877,0.5584514507609325,False,83
shuffled_group,R1128,contact,casp15_R1128TS232_1,TS125,0.6167446374930202,casp15_R1128TS238_2,TS239,casp15_R1128TS163_1,TS035,0.0557752659366336,0.5609693715563866,False,83
shuffled_group,R1128,group_mean,casp15_R1128TS232_1,TS125,0.6167446374930202,casp15_R1128TS131_4,TS081,casp15_R1128TS125_1,TS081,0.0391142561409534,0.5776303813520668,False,83
